name	logFC	P.Value	t
MAT2A	-0.129	1	-0.759167
MSI1	-0.13	1	-0.765007
RPUSD3	-0.13	1	-0.765007
PCCA	-0.13	1	-0.765007
DPM1	-0.13	1	-0.765007
YARS2	-0.13	1	-0.765007
ACAD10	-0.13	1	-0.765007
CFL2	-0.13	1	-0.765007
RHBDD2	-0.131	1	-0.770847
CEBPZ	-0.131	1	-0.770847
MCM3AP	-0.131	1	-0.770847
ASNS	-0.131	1	-0.770847
WDR11	-0.131	1	-0.770847
RANBP6	-0.131	1	-0.770847
DHTKD1	-0.132	1	-0.776686
ALDH2	-0.132	1	-0.776686
INF2	-0.132	1	-0.776686
CIRH1A	-0.132	1	-0.776686
KDELC2	-0.132	1	-0.776686
COASY	-0.132	1	-0.776686
HLTF	-0.132	1	-0.776686
RAB5A	-0.133	1	-0.782526
ETFB	-0.133	1	-0.782526
SNRPD1	-0.133	1	-0.782526
NAT14	-0.134	1	-0.788366
NT5C3	-0.134	1	-0.788366
NDUFB10	-0.134	1	-0.788366
CPSF2	-0.135	1	-0.794206
CBS	-0.135	1	-0.794206
MKI67IP	-0.135	1	-0.794206
CBWD2	-0.135	1	-0.794206
STK24	-0.135	1	-0.794206
GCDH	-0.135	1	-0.794206
GATAD1	-0.135	1	-0.794206
MTHFD2	-0.136	1	-0.800045
PRIM2	-0.136	1	-0.800045
CNDP2	-0.136	1	-0.800045
DMXL2	-0.136	1	-0.800045
SRR	-0.137	1	-0.805885
TAF9B	-0.137	1	-0.805885
UQCRFS1	-0.137	1	-0.805885
SLC1A5	-0.137	1	-0.805885
PSMD14	-0.137	1	-0.805885
TBC1D9B	-0.137	1	-0.805885
ATXN2L	-0.137	1	-0.805885
PKM2	-0.137	1	-0.805885
TPRKB	-0.137	1	-0.805885
FAM126A	-0.138	1	-0.811725
ALDH1A2	-0.138	1	-0.811725
SC4MOL	-0.138	1	-0.811725
PPM1G	-0.139	1	-0.817565
CDC45	-0.139	1	-0.817565
PIAS1	-0.139	1	-0.817565
RPP30	-0.139	1	-0.817565
CHEK2	-0.139	1	-0.817565
PARL	-0.14	1	-0.823404
TRIM25	-0.14	1	-0.823404
TSNAX	-0.14	1	-0.823404
MRPL38	-0.14	1	-0.823404
PIR	-0.14	1	-0.823404
SLC30A5	-0.14	1	-0.823404
TMED2	-0.141	1	-0.829244
LRRC14	-0.141	1	-0.829244
MPP1	-0.141	1	-0.829244
LIG1	-0.141	1	-0.829244
MPP6	-0.141	1	-0.829244
CNN3	-0.141	1	-0.829244
TAF1C	-0.142	1	-0.835084
COX7A2	-0.142	1	-0.835084
RXRA	-0.142	1	-0.835084
EHD4	-0.142	1	-0.835084
AASS	-0.142	1	-0.835084
PRDX6	-0.142	1	-0.835084
APIP	-0.142	1	-0.835084
CTR9	-0.143	1	-0.840924
SRBD1	-0.143	1	-0.840924
ACAA1	-0.143	1	-0.840924
ARF4	-0.143	1	-0.840924
PON2	-0.143	1	-0.840924
NUP88	-0.145	1	-0.852603
ARF6	-0.145	1	-0.852603
PCMT1	-0.145	1	-0.852603
ARL2	-0.145	1	-0.852603
C2ORF44	-0.145	1	-0.852603
SFXN1	-0.146	1	-0.858443
OPA1	-0.146	1	-0.858443
BCKDHA	-0.146	1	-0.858443
VAV2	-0.146	1	-0.858443
MRPL9	-0.146	1	-0.858443
RPA1	-0.146	1	-0.858443
UTP6	-0.147	1	-0.864283
TRM1L	-0.147	1	-0.864283
GLMN	-0.147	1	-0.864283
PNPLA6	-0.148	1	-0.870122
USP7	-0.148	1	-0.870122
GARS	-0.148	1	-0.870122
ADCK4	-0.148	1	-0.870122
FANCI	-0.149	1	-0.875962
CDC123	-0.15	1	-0.881802
PARN	-0.15	1	-0.881802
MTHFD1	-0.15	1	-0.881802
FAM125A	-0.15	1	-0.881802
ERI1	-0.15	1	-0.881802
UBTF	-0.15	1	-0.881802
USP11	-0.15	1	-0.881802
PRTFDC1	-0.15	1	-0.881802
DNA2	-0.151	1	-0.887642
KIAA1797	-0.151	1	-0.887642
GMPS	-0.151	1	-0.887642
PYGB	-0.151	1	-0.887642
CYP2S1	-0.152	1	-0.893481
TP53RK	-0.152	1	-0.893481
SOAT1	-0.152	1	-0.893481
DNAJC13	-0.152	1	-0.893481
DDOST	-0.153	1	-0.899321
ATP6AP2	-0.153	1	-0.899321
C14ORF166	-0.153	1	-0.899321
CISD1	-0.153	1	-0.899321
GTF2H1	-0.153	1	-0.899321
FANCG	-0.154	1	-0.905161
CNOT8	-0.154	1	-0.905161
HELZ	-0.154	1	-0.905161
MRPS11	-0.154	1	-0.905161
UBAP2L	-0.154	1	-0.905161
VRK2	-0.155	1	-0.911001
ARL8B	-0.155	1	-0.911001
AURKAIP1	-0.155	1	-0.911001
FDFT1	-0.155	1	-0.911001
WRN	-0.156	1	-0.91684
LPCAT3	-0.156	1	-0.91684
RPL38	-0.156	1	-0.91684
C21ORF33	-0.156	1	-0.91684
BRE	-0.156	1	-0.91684
AIFM1	-0.157	1	-0.92268
MRPL10	-0.157	1	-0.92268
SLC25A13	-0.157	1	-0.92268
MSTO1	-0.157	1	-0.92268
KIAA0090	-0.157	1	-0.92268
PARP1	-0.157	1	-0.92268
DHX16	-0.157	1	-0.92268
DYNLRB1	-0.158	1	-0.92852
MPG	-0.158	1	-0.92852
QTRTD1	-0.158	1	-0.92852
CDC42	-0.159	1	-0.934359
TM7SF2	-0.159	1	-0.934359
TMED10	-0.159	1	-0.934359
CSTF3	-0.159	1	-0.934359
NDUFV1	-0.159	1	-0.934359
MRPL15	-0.159	1	-0.934359
OSBP	-0.159	1	-0.934359
VPS16	-0.159	1	-0.934359
CHEK1	-0.159	1	-0.934359
IGHMBP2	-0.159	1	-0.934359
CDKAL1	-0.16	1	-0.940199
MAP2K3	-0.16	1	-0.940199
SLC27A4	-0.16	1	-0.940199
ORC4L	-0.16	1	-0.940199
NET1	-0.16	1	-0.940199
SMEK1	-0.16	1	-0.940199
DLD	-0.161	1	-0.946039
DNAJB6	-0.161	1	-0.946039
ANAPC1	-0.161	1	-0.946039
GPT2	-0.162	1	-0.951879
MAPRE2	-0.162	1	-0.951879
NUDT16	-0.162	1	-0.951879
PLD3	-0.162	1	-0.951879
SMN1	-0.162	1	-0.951879
SLC25A4	-0.163	1	-0.957718
SLC25A19	-0.163	1	-0.957718
FAF2	-0.163	1	-0.957718
MGST3	-0.163	1	-0.957718
ORC5L	-0.163	1	-0.957718
DNM1L	-0.163	1	-0.957718
NNT	-0.163	1	-0.957718
EIF3F	-0.163	1	-0.957718
SMYD3	-0.164	1	-0.963558
SEC63	-0.164	1	-0.963558
WIZ	-0.164	1	-0.963558
TIPRL	-0.164	1	-0.963558
USP10	-0.164	1	-0.963558
PAN2	-0.164	1	-0.963558
POLR3A	-0.164	1	-0.963558
C11ORF73	-0.164	1	-0.963558
ETFA	-0.165	1	-0.969398
COBRA1	-0.165	1	-0.969398
PLOD2	-0.165	1	-0.969398
FAM40A	-0.165	1	-0.969398
COPZ1	-0.166	1	-0.975238
PICALM	-0.166	1	-0.975238
TUBB6	-0.166	1	-0.975238
RPL12	-0.167	1	-0.981077
PIGN	-0.167	1	-0.981077
GAPDH	-0.167	1	-0.981077
ATP1B3	-0.167	1	-0.981077
ITPK1	-0.167	1	-0.981077
EIF3M	-0.168	1	-0.986917
ZNF512B	-0.168	1	-0.986917
ACOT7	-0.168	1	-0.986917
PEF1	-0.169	1	-0.992757
ANXA2	-0.169	1	-0.992757
EIF4ENIF1	-0.169	1	-0.992757
LRRC1	-0.17	1	-0.998597
TBL3	-0.17	1	-0.998597
NUP54	-0.17	1	-0.998597
PSMA7	-0.17	1	-0.998597
EIF2C2	-0.17	1	-0.998597
NR2F2	-0.171	1	-1.00444
CCDC47	-0.171	1	-1.00444
ZNF773	-0.171	1	-1.00444
INTS2	-0.172	1	-1.01028
TUBB4	-0.172	1	-1.01028
SERPINB1	-0.172	1	-1.01028
ORC3L	-0.173	1	-1.01612
AK2	-0.173	1	-1.01612
XAB2	-0.174	1	-1.02196
ATG4B	-0.174	1	-1.02196
GPAA1	-0.174	1	-1.02196
PFKP	-0.174	1	-1.02196
TFIP11	-0.175	1	-1.0278
CPS1	-0.175	1	-1.0278
XPO1	-0.175	1	-1.0278
TAF9	-0.176	1	-1.03364
ATPAF2	-0.176	1	-1.03364
FASTKD2	-0.176	1	-1.03364
PDCD6	-0.176	1	-1.03364
DNAJB5	-0.176	1	-1.03364
LARP4B	-0.177	1	-1.03947
NDUFA9	-0.177	1	-1.03947
DGKE	-0.177	1	-1.03947
BUB3	-0.177	1	-1.03947
PKN2	-0.177	1	-1.03947
RAB11FIP2	-0.178	1	-1.04531
GTF2H2	-0.178	1	-1.04531
SMARCB1	-0.178	1	-1.04531
DDX52	-0.179	1	-1.05115
RAB31	-0.179	1	-1.05115
FOXP1	-0.179	1	-1.05115
XPNPEP1	-0.18	1	-1.05699
PHKB	-0.18	1	-1.05699
DYNLT1	-0.181	1	-1.06283
MYO1E	-0.181	1	-1.06283
POLR2C	-0.182	1	-1.06867
PUS1	-0.182	1	-1.06867
CDIPT	-0.182	1	-1.06867
RPN2	-0.183	1	-1.07451
XRCC6	-0.183	1	-1.07451
COX4NB	-0.184	1	-1.08035
STOML2	-0.184	1	-1.08035
PKN3	-0.184	1	-1.08035
SQLE	-0.184	1	-1.08035
LARS	-0.184	1	-1.08035
DHX8	-0.184	1	-1.08035
RPA3	-0.184	1	-1.08035
HIGD1A	-0.184	1	-1.08035
WAPAL	-0.185	1	-1.08619
THOC2	-0.185	1	-1.08619
STAT5B	-0.185	1	-1.08619
DTNB	-0.185	1	-1.08619
NAMPT	-0.185	1	-1.08619
EPT1	-0.185	1	-1.08619
PFKL	-0.185	1	-1.08619
MRPS21	-0.186	1	-1.09203
GFM2	-0.186	1	-1.09203
MT-ND1	-0.186	1	-1.09203
CLN6	-0.187	1	-1.09787
SGPL1	-0.187	1	-1.09787
GFPT2	-0.187	1	-1.09787
TAOK2	-0.188	1	-1.10371
CLK3	-0.188	1	-1.10371
C6ORF211	-0.188	1	-1.10371
BUB1B	-0.189	1	-1.10955
UTP20	-0.189	1	-1.10955
C16ORF58	-0.189	1	-1.10955
MBD4	-0.189	1	-1.10955
ALDH16A1	-0.189	1	-1.10955
MRPS35	-0.189	1	-1.10955
POLR2L	-0.19	1	-1.11539
PRPSAP1	-0.19	1	-1.11539
TRMT2B	-0.19	1	-1.11539
RPS6KA5	-0.19	1	-1.11539
MTO1	-0.19	1	-1.11539
SULT1A1	-0.19	1	-1.11539
KATNA1	-0.19	1	-1.11539
RPL7L1	-0.191	1	-1.12123
SPTLC2	-0.191	1	-1.12123
STK19	-0.191	1	-1.12123
EIF2B2	-0.191	1	-1.12123
NOC4L	-0.191	1	-1.12123
PAFAH1B3	-0.191	1	-1.12123
HLA-A	-0.192	1	-1.12707
BCCIP	-0.192	1	-1.12707
NDUFB4	-0.192	1	-1.12707
ERI3	-0.192	1	-1.12707
NOSIP	-0.193	1	-1.13291
SLC25A12	-0.194	1	-1.13875
RBM5	-0.194	1	-1.13875
RAB38	-0.195	1	-1.14459
ACADSB	-0.195	1	-1.14459
SNX30	-0.195	1	-1.14459
MRPL23	-0.195	1	-1.14459
ARL1	-0.196	1	-1.15043
NDUFS3	-0.196	1	-1.15043
ARF5	-0.196	1	-1.15043
PHGDH	-0.196	1	-1.15043
NKIRAS2	-0.196	1	-1.15043
THAP11	-0.197	1	-1.15627
POLR1B	-0.197	1	-1.15627
TMEM111	-0.198	1	-1.16211
UBE2I	-0.198	1	-1.16211
FLYWCH1	-0.199	1	-1.16795
FOXRED1	-0.2	1	-1.17379
KIAA0196	-0.2	1	-1.17379
JAGN1	-0.201	1	-1.17963
PATZ1	-0.201	1	-1.17963
PTPN23	-0.201	1	-1.17963
RAB7L1	-0.201	1	-1.17963
DGKA	-0.201	1	-1.17963
COIL	-0.201	1	-1.17963
XPOT	-0.202	1	-1.18547
EDRF1	-0.202	1	-1.18547
MYO9B	-0.202	1	-1.18547
PARP2	-0.203	1	-1.19131
RANBP3	-0.203	1	-1.19131
MT-CO2	-0.203	1	-1.19131
PPA1	-0.203	1	-1.19131
TUBGCP2	-0.203	1	-1.19131
SLC7A1	-0.204	1	-1.19715
FRYL	-0.204	1	-1.19715
OXSR1	-0.204	1	-1.19715
ORC1L	-0.204	1	-1.19715
ACO1	-0.204	1	-1.19715
TUBB2C	-0.205	1	-1.20299
PAQR4	-0.205	1	-1.20299
PSMA2	-0.206	1	-1.20883
AGPAT6	-0.206	1	-1.20883
AGPAT5	-0.207	1	-1.21467
USP38	-0.207	1	-1.21467
UBE2L3	-0.207	1	-1.21467
NLRX1	-0.207	1	-1.21467
LONP2	-0.208	1	-1.22051
TUBB3	-0.208	1	-1.22051
TIMM44	-0.208	1	-1.22051
MST4	-0.209	1	-1.22635
FSCN1	-0.209	1	-1.22635
RTCD1	-0.21	1	-1.23219
KCMF1	-0.211	1	-1.23803
PSMA5	-0.211	1	-1.23803
TUBB	-0.211	1	-1.23803
PDP1	-0.212	1	-1.24387
NSUN5	-0.212	1	-1.24387
RABL3	-0.212	1	-1.24387
SERPINH1	-0.212	1	-1.24387
HK2	-0.213	1	-1.24971
SLC25A30	-0.214	1	-1.25555
YEATS2	-0.214	1	-1.25555
ALDH4A1	-0.214	1	-1.25555
SFXN2	-0.215	1	-1.26139
EIF1AX	-0.215	1	-1.26139
NUBP2	-0.215	1	-1.26139
PDHB	-0.216	1	-1.26723
VPRBP	-0.216	1	-1.26723
NUPL2	-0.216	1	-1.26723
NUDCD2	-0.216	1	-1.26723
EXOSC3	-0.216	1	-1.26723
INPP4A	-0.216	1	-1.26723
TOMM22	-0.217	1	-1.27306
SLC3A2	-0.217	1	-1.27306
OXNAD1	-0.217	1	-1.27306
SKP2	-0.217	1	-1.27306
ARL8A	-0.218	1	-1.2789
HECTD3	-0.218	1	-1.2789
INTS6	-0.218	1	-1.2789
SPAST	-0.219	1	-1.28474
PECI	-0.219	1	-1.28474
P4HA1	-0.219	1	-1.28474
LSM4	-0.219	1	-1.28474
RPRD2	-0.22	1	-1.29058
ACOT8	-0.221	1	-1.29642
C9ORF64	-0.221	1	-1.29642
TUBB2A	-0.221	1	-1.29642
MT-ND2	-0.222	1	-1.30226
SNX8	-0.222	1	-1.30226
NDUFS8	-0.222	1	-1.30226
TUBB2B	-0.222	1	-1.30226
GPSM1	-0.223	1	-1.3081
SEC11C	-0.224	1	-1.31394
PPP2R1B	-0.224	1	-1.31394
LDLRAP1	-0.224	1	-1.31394
PCGF1	-0.225	1	-1.31978
ALDH1B1	-0.225	1	-1.31978
GTPBP8	-0.227	1	-1.33146
MOCS2	-0.227	1	-1.33146
C8ORF38	-0.227	1	-1.33146
RPS15	-0.228	1	-1.3373
FBXL12	-0.228	1	-1.3373
EPHA2	-0.229	1	-1.34314
MMS19	-0.229	1	-1.34314
CYP51A1	-0.229	1	-1.34314
SNRPE	-0.229	1	-1.34314
MPST	-0.23	1	-1.34898
CUL4A	-0.23	1	-1.34898
PARVB	-0.23	1	-1.34898
DVL3	-0.23	1	-1.34898
EIF6	-0.231	1	-1.35482
POLR2E	-0.232	1	-1.36066
MRPL44	-0.233	1	-1.3665
APEX1	-0.234	1	-1.37234
L2HGDH	-0.237	1	-1.38986
SARS	-0.237	1	-1.38986
RHOT2	-0.237	1	-1.38986
RABL2A	-0.237	1	-1.38986
ARF1	-0.238	1	-1.3957
RPLP1	-0.239	1	-1.40154
GPR89A	-0.24	1	-1.40738
TRNT1	-0.241	1	-1.41322
ENO1	-0.242	1	-1.41906
GPD1L	-0.242	1	-1.41906
NUP62	-0.243	1	-1.4249
ZBTB33	-0.245	1	-1.43658
THNSL1	-0.246	1	-1.44242
C17ORF42	-0.247	1	-1.44826
ELMO2	-0.248	1	-1.4541
UCKL1	-0.248	1	-1.4541
TTRAP	-0.249	1	-1.45994
KIF16B	-0.252	1	-1.47746
C19ORF25	-0.253	1	-1.4833
QRICH1	-0.253	1	-1.4833
ALKBH4	-0.253	1	-1.4833
AP4S1	-0.253	1	-1.4833
RUFY3	-0.254	1	-1.48914
FRMD6	-0.254	1	-1.48914
MTR	-0.254	1	-1.48914
FASTKD1	-0.255	1	-1.49498
FAM49A	-0.255	1	-1.49498
KLHL9	-0.256	1	-1.50081
ZADH2	-0.257	1	-1.50665
DUS3L	-0.257	1	-1.50665
IFRD1	-0.258	1	-1.51249
KIF18B	-0.258	1	-1.51249
PDE12	-0.258	1	-1.51249
ZNF414	-0.26	1	-1.52417
CUL4B	-0.26	1	-1.52417
AHCTF1	-0.261	1	-1.53001
ERCC1	-0.262	1	-1.53585
PGS1	-0.262	1	-1.53585
TSEN34	-0.262	1	-1.53585
PTPMT1	-0.263	1	-1.54169
ITM2C	-0.263	1	-1.54169
ARL3	-0.263	1	-1.54169
C3ORF38	-0.263	1	-1.54169
AASDHPPT	-0.265	1	-1.55337
TTC13	-0.266	1	-1.55921
ECSIT	-0.266	1	-1.55921
GLIPR2	-0.266	1	-1.55921
PRKCQ	-0.266	1	-1.55921
TYK2	-0.267	1	-1.56505
SLC33A1	-0.267	1	-1.56505
IDI1	-0.267	1	-1.56505
TFDP1	-0.267	1	-1.56505
RPL9	-0.268	1	-1.57089
COMTD1	-0.269	1	-1.57673
NXN	-0.269	1	-1.57673
ULK3	-0.269	1	-1.57673
TGFBRAP1	-0.27	1	-1.58257
MTX1	-0.271	1	-1.58841
COPS5	-0.273	1	-1.60009
TRUB1	-0.273	1	-1.60009
ALDH1L1	-0.274	1	-1.60593
BCKDHB	-0.275	1	-1.61177
TOP3A	-0.276	1	-1.61761
MYST2	-0.276	1	-1.61761
VPS13C	-0.276	1	-1.61761
DOLPP1	-0.276	1	-1.61761
UBE2O	-0.276	1	-1.61761
UBE4A	-0.276	1	-1.61761
PRKCA	-0.277	1	-1.62345
LCMT2	-0.277	1	-1.62345
PRKRA	-0.278	1	-1.62929
MTCH2	-0.28	1	-1.64097
PITRM1	-0.282	1	-1.65265
CLN8	-0.282	1	-1.65265
PARG	-0.282	1	-1.65265
UBE4B	-0.283	1	-1.65849
TTC38	-0.283	1	-1.65849
NDUFA7	-0.284	1	-1.66433
ALDH1L2	-0.284	1	-1.66433
COG1	-0.284	1	-1.66433
MLLT11	-0.284	1	-1.66433
DONSON	-0.284	1	-1.66433
NUDT2	-0.285	1	-1.67017
WWOX	-0.286	1	-1.67601
ZCCHC11	-0.287	1	-1.68185
PTRH2	-0.288	1	-1.68769
GK	-0.288	1	-1.68769
NSUN6	-0.288	1	-1.68769
SNRPF	-0.288	1	-1.68769
SUMF2	-0.289	1	-1.69353
DCP1B	-0.29	1	-1.69937
C7ORF10	-0.29	1	-1.69937
HEATR6	-0.29	1	-1.69937
C3ORF1	-0.29	1	-1.69937
MRPL21	-0.292	1	-1.71105
NAE1	-0.293	1	-1.71689
TRAPPC4	-0.294	1	-1.72273
POLR3C	-0.295	1	-1.72857
TSPYL1	-0.295	1	-1.72857
MGEA5	-0.296	1	-1.7344
NUDT16L1	-0.297	1	-1.74024
RDH13	-0.298	1	-1.74608
IDE	-0.301	1	-1.7636
RPP14	-0.302	1	-1.76944
PPP2CB	-0.302	1	-1.76944
GSE1	-0.303	1	-1.77528
GOLPH3	-0.303	1	-1.77528
ARVCF	-0.303	1	-1.77528
SAAL1	-0.305	1	-1.78696
SLC38A2	-0.309	1	-1.81032
TTC21B	-0.309	1	-1.81032
PRKAA1	-0.31	1	-1.81616
QIL1	-0.311	1	-1.822
GCAT	-0.312	1	-1.82784
HMBS	-0.312	1	-1.82784
SF3B14	-0.32	1	-1.87456
IFRD2	-0.322	1	-1.88624
VPS25	-0.322	1	-1.88624
SSBP1	-0.323	1	-1.89208
C10ORF58	-0.324	1	-1.89792
SLC25A35	-0.326	1	-1.9096
HDAC8	-0.326	1	-1.9096
SARM1	-0.327	1	-1.91544
SNAP47	-0.328	1	-1.92128
WDR36	-0.329	1	-1.92712
A8MWD9	-0.33	1	-1.93296
RNGTT	-0.334	1	-1.95632
DCLRE1A	-0.335	1	-1.96215
BAAT1	-0.338	1	-1.97967
ZMYM1	-0.34	1	-1.99135
EXO1	-0.341	1	-1.99719
RCOR3	-0.343	1	-2.00887
RAD9A	-0.345	1	-2.02055
IDH1	-0.345	1	-2.02055
PCGF5	-0.346	1	-2.02639
MTG1	-0.347	1	-2.03223
KRR1	-0.347	1	-2.03223
ZNF148	-0.351	1	-2.05559
LPGAT1	-0.357	1	-2.09063
PCK2	-0.357	1	-2.09063
POLQ	-0.358	1	-2.09647
PRKAA2	-0.36	1	-2.10815
RHOT1	-0.361	1	-2.11399
SENP8	-0.364	1	-2.13151
POLE2	-0.365	1	-2.13735
PDXP	-0.366	1	-2.14319
SLC1A4	-0.373	1	-2.18407
SEH1L	-0.379	1	-2.2191
ASS1	-0.38	1	-2.22494
BAT2L1	-0.388	1	-2.27166
POLR2J	-0.391	1	-2.28918
METT10D	-0.393	1	-2.30086
HSPA12A	-0.399	1	-2.3359
SELENBP1	-0.399	1	-2.3359
SLC35A3	-0.401	1	-2.34758
FN1	-0.407	1	-2.38262
NAF1	-0.41	1	-2.40014
TTC39A	-0.411	1	-2.40598
MOSC2	-0.414	1	-2.42349
RAB34	-0.414	1	-2.42349
DHX35	-0.42	1	-2.45853
UBR1	-0.422	1	-2.47021
TBC1D7	-0.422	1	-2.47021
BBX	-0.423	1	-2.47605
SLC7A3	-0.425	1	-2.48773
NAB2	-0.431	1	-2.52277
TRPT1	-0.439	1	-2.56949
AGFG2	-0.448	1	-2.62205
WASL	-0.454	1	-2.65708
RNASEN	-0.455	1	-2.66292
METTL7A	-0.455	1	-2.66292
TFDP2	-0.458	1	-2.68044
COG3	-0.466	1	-2.72716
APRT	-0.475	1	-2.77972
VAPB	-0.483	1	-2.82644
SMAD3	-0.484	1	-2.83228
STOML1	-0.487	1	-2.8498
CNNM3	-0.488	1	-2.85564
TRMT6	-0.496	1	-2.90235
DDX42	-0.499	1	-2.91987
PTPRS	-0.514	1	-3.00747
RNASEH2C	-0.522	1	-3.05419
DNPEP	-0.559	1	-3.27026
BAZ1B	-0.563	1	-3.29362
PXN	-0.579	1	-3.38705
SMUG1	-0.602	1	-3.52137
TPR	-0.618	1	-3.6148
FAF1	-0.63	1	-3.68488
HIPK2	-0.649	1	-3.79584
UPRT	-0.692	1	-4.04694
HECA	-0.697	1	-4.07614
PSEN1	-0.754	1	-4.40901
VPS13D	-0.846	1	-4.94627
