name	logFC	P.Value	t
UBE2S	0.038986	0.951942510701342	0.062073
CBX3	0.038775	0.950976588087376	0.063322
AP2A1	0.03861	0.927382389485281	0.093882
SETX	0.038471	0.910187369455444	0.116214
PNN	0.03838	0.744674515517483	0.336491
RNF111	0.038342	0.861861831081814	0.179365
UBE2D3	0.038179	0.944352031905051	0.071895
SCFD1	0.038078	0.921159070057597	0.101958
LIN28B	0.03785	0.865073268850109	0.175147
NUP54	0.037289	0.940249906590958	0.077206
ALX4	0.037209	0.90156277552803	0.127439
UBA52	0.036819	0.8253172084768	0.22764
UBB	0.036819	0.8253172084768	0.22764
UBC	0.036819	0.8253172084768	0.22764
QSER1	0.036789	0.908526578494695	0.118374
GABARAPL2	0.036774	0.889076510634338	0.143721
CBX4	0.036762	0.910237217808472	0.116149
BAK1	0.036702	0.917798904437401	0.106321
KDM5A	0.03668	0.925956114926363	0.095733
POTEI	0.036567	0.910159286235759	0.116251
SLC39A11	0.036347	0.929178534915487	0.091553
GTF2IRD1	0.036239	0.925444273843288	0.096397
CD99L2	0.03598	0.904527291419554	0.123578
CCNT2	0.035763	0.921620885961538	0.101359
HNRNPL	0.035458	0.928150065260954	0.092887
MARCHF7	0.03521	0.858981372105637	0.183152
NOMO2	0.035161	0.829742837400173	0.221765
NOMO3	0.035161	0.829742837400173	0.221765
RUSC1	0.034989	0.934933374384881	0.084093
SEPTIN2	0.034906	0.913577344209178	0.111807
MRPL10	0.034274	0.957229025067413	0.055236
SF3A1	0.034273	0.933837832017388	0.085513
ZKSCAN3	0.034175	0.955994297439397	0.056833
DNAJC16	0.033795	0.944700822809101	0.071443
NDUFV2	0.033538	0.916685666854969	0.107768
RPS27A	0.033526	0.832180437906806	0.218533
INTS4	0.033488	0.935217214590935	0.083725
SLC25A29	0.033358	0.957231241060894	0.055234
ATP9B	0.033233	0.948850725362153	0.066073
RRP1B	0.033175	0.918505504860454	0.105404
GPATCH11	0.032895	0.927245724811414	0.09406
INCENP	0.03285	0.860365349503427	0.181332
RPL7L1	0.032816	0.954696875121591	0.058511
SMC1A	0.032766	0.896054989996464	0.134616
GHITM	0.032665	0.949204494948399	0.065615
POLR3A	0.03199	0.9299983616394	0.09049
FSCN1	0.031901	0.940564669945005	0.076798
GATD3	0.031743	0.925096049945506	0.096848
GATD3B	0.031743	0.925096049945506	0.096848
HNRNPF	0.03162	0.955565064017519	0.057388
ENO2	0.031534	0.93783994788648	0.080327
NSMCE2	0.031392	0.906649720170581	0.120816
CNNM3	0.031327	0.924606685349922	0.097483
PLXNB2	0.031286	0.916019328487945	0.108633
DSN1	0.031085	0.909021499807353	0.11773
GOLGA1	0.030775	0.914459226999186	0.11066
PSMA4	0.03064	0.94837939286203	0.066683
ENO1	0.030546	0.935334309422563	0.083573
CDK11B	0.030455	0.931297546738943	0.088805
SLX4	0.030383	0.884659512603057	0.149491
POLR1D	0.030213	0.946101980343758	0.06963
SLC25A11	0.030172	0.960330116141604	0.051227
MARS2	0.029917	0.957382477753315	0.055038
SNRNP40	0.029777	0.952732584832742	0.061051
DHX34	0.029702	0.962966672878945	0.04782
ARMC5	0.02966	0.937370638851452	0.080935
MRPS31	0.029397	0.905899472673086	0.121792
HSPD1	0.029236	0.888643301436856	0.144287
AHCTF1	0.029219	0.911527646641449	0.114471
LIN28A	0.029008	0.904758501102161	0.123277
TMX3	0.028817	0.924807159986563	0.097223
ATP5MC1	0.028604	0.940655141231095	0.076681
ATP5MC2	0.028604	0.940655141231095	0.076681
ATP5MC3	0.028604	0.940655141231095	0.076681
ARHGAP35	0.028432	0.948408020748477	0.066646
MT-ND3	0.028266	0.927912038276332	0.093195
NME1	0.028209	0.922516001088631	0.100197
SLC25A13	0.028028	0.954691835627786	0.058517
SNX3	0.027947	0.94870136239384	0.066266
ARPC4	0.027943	0.938463358942002	0.07952
DHX8	0.027831	0.934309217357836	0.084902
SAFB2	0.027358	0.967196790309729	0.042354
TMED10	0.027348	0.92699727085998	0.094382
TPR	0.027214	0.937304159804034	0.081021
CLTCL1	0.027042	0.952160937194004	0.06179
RPS3A	0.026832	0.849966575487834	0.195022
COPS5	0.026775	0.944766086857655	0.071359
PKP2	0.026655	0.93729004971058	0.08104
PEX11B	0.026651	0.951285506716139	0.062923
TFE3	0.026487	0.917593221359746	0.106589
MTF2	0.026379	0.953070378950113	0.060614
CMSS1	0.026331	0.940507767499234	0.076872
POTEF	0.026124	0.944199994987313	0.072092
SLC4A3	0.026061	0.827552857649069	0.224671
HPCA	0.025958	0.93705972375831	0.081338
