name	logFC	P.Value	t
CCDC97	0.403782	0.34989383541487	0.989297
ZFAND6	0.403039	0.382982794665947	0.920013
RBBP6	0.400581	0.282681831894507	1.147051
C2orf49	0.400235	0.26574490847444	1.191446
XPO6	0.399138	0.606728175171972	0.534484
SNPH	0.39791	0.212579096448973	1.347899
SNRPA1	0.397718	0.13725186868088	1.641096
CWF19L2	0.39685	0.0546813919246611	2.227324
NIT2	0.395888	0.519225958477213	0.672393
CWC15	0.395442	0.195650287349415	1.404709
DACH1	0.394176	0.32574447699409	1.043033
SAP18	0.393051	0.287298013030964	1.135324
MEX3A	0.390979	0.470619213467943	0.755124
SRRM1	0.390788	0.321322418229302	1.0532
PPHLN1	0.390642	0.334795877780666	1.022548
FUCA2	0.390154	0.486098164782229	0.728211
DHCR24	0.389907	0.511088406052052	0.685893
TMA16	0.389746	0.150592508022697	1.580097
MED1	0.389016	0.167067505426413	1.511156
ANGEL1	0.388628	0.0209738958141993	2.827603
CCNK	0.388621	0.0110089666381846	3.23844
H2BC10	0.387802	0.571832223178348	0.588029
H2BC12	0.387802	0.571832223178348	0.588029
H2BC12L	0.387802	0.571832223178348	0.588029
H2BC13	0.387802	0.571832223178348	0.588029
H2BC14	0.387802	0.571832223178348	0.588029
H2BC15	0.387802	0.571832223178348	0.588029
H2BC18	0.387802	0.571832223178348	0.588029
H2BC5	0.387802	0.571832223178348	0.588029
H2BC9	0.387802	0.571832223178348	0.588029
H2BC19P	0.385773	0.567226386233087	0.59523
H2BC20P	0.385773	0.567226386233087	0.59523
YY2	0.385203	0.186351759469639	1.43775
ARHGAP11B	0.384428	0.165397702607579	1.517859
MORF4L2	0.384264	0.360012101851905	0.967614
KAZN	0.383991	0.334960824689809	1.022178
BAZ1A	0.383956	0.141227175225822	1.622376
SNRNP27	0.383874	0.457715392472255	0.778004
MGAT1	0.383292	0.40186543536785	0.882414
ZSCAN26	0.383051	0.147901750621212	1.591995
COIL	0.382291	0.181191947068563	1.45671
PAGR1	0.381887	0.521761245604728	0.668213
EEA1	0.381655	0.154249737644593	1.564229
NOVA2	0.380323	0.56508614605026	0.598588
CCDC59	0.380244	0.160632384957676	1.537328
C18orf25	0.380129	0.366489421090371	0.95397
TSPAN6	0.379897	0.105363704046811	1.812428
NOC3L	0.379538	0.104030401359441	1.820601
PIGL	0.379449	0.367544172814522	0.951765
LRPAP1	0.379281	0.418335802513364	0.850632
PDE8B	0.378946	0.666865866110307	0.445851
DAD1	0.378704	0.312195348160545	1.074533
ATP6V1F	0.378107	0.587031937231381	0.564492
PLEKHO1	0.377519	0.0585802269057236	2.184155
CCDC117	0.377275	0.438978338028598	0.812007
RSRC2	0.375604	0.455028905681048	0.782821
ERICH1	0.374479	0.394953113724231	0.896028
ERH	0.374099	0.590009806794604	0.559921
ING1	0.373453	0.179560656323406	1.462803
GALNT2	0.373125	0.430635450366586	0.827464
ACTR5	0.373031	0.323306840811442	1.048624
NAA10	0.372823	0.508045729719819	0.690975
SC5D	0.37258	0.169015468416827	1.50341
YLPM1	0.372545	0.214798378697425	1.340742
PINX1	0.372313	0.255566650299382	1.219245
ABHD16A	0.371727	0.488499749429935	0.724085
ATF1	0.371464	0.359466819850566	0.968771
HMGCR	0.371412	0.496061216423368	0.711179
MBD3	0.371386	0.31620266342906	1.065108
SUGP1	0.36985	0.370478293355765	0.945657
RNF181	0.369509	0.296395687531452	1.112644
TCEAL4	0.369113	0.381819530568224	0.922372
HEXIM2	0.368449	0.388947525344915	0.907995
CGGBP1	0.36737	0.379297799714506	0.927506
LDHB	0.367071	0.128501700065231	1.68411
PPP1R10	0.367049	0.0649988310784493	2.11887
MAPK1IP1L	0.366531	0.594442070853643	0.55314
PRR3	0.365497	0.0913802962196748	1.90346
GTF2E1	0.365479	0.516506657345025	0.676889
NOP53	0.364963	0.190496011168994	1.422851
FAM162A	0.364794	0.320970151990595	1.054015
PDLIM3	0.364201	0.327901924671629	1.038111
DCUN1D4	0.36247	0.181367328808784	1.456058
SPEN	0.361303	0.211502297271789	1.351395
KHDRBS2	0.361149	0.20137573728337	1.385037
SF3B2	0.360597	0.056248588584542	2.209619
TLE7	0.360248	0.185201587728868	1.441936
UBTF	0.360208	0.112657478111746	1.769365
PRKCSH	0.360112	0.464560567749637	0.765814
BOP1	0.359418	0.286219048322859	1.138051
RAB7A	0.359398	0.442140097686845	0.806201
BCL10	0.359391	0.128214839563057	1.685565
ZC3H13	0.359301	0.258449497814642	1.211281
FAM102B	0.359281	0.161191788152104	1.535016
CLUH	0.358987	0.384893305301066	0.916149
SLU7	0.358533	0.394387877007477	0.897149
CDK13	0.358425	0.229446793568695	1.295018
ZNF500	0.357837	0.439122330348055	0.811742
ALG6	0.357597	0.412163323526157	0.862438
ALDH1A3	0.356625	0.588048237080744	0.562931
DDX10	0.356614	0.161831517336553	1.532381
PPP1R8	0.356608	0.0514955887215833	2.264909
CUSTOS	0.356455	0.243967447589103	1.252059
SVBP	0.356275	0.459519066623758	0.774781
PWP1	0.35609	0.456503805836186	0.780174
MXD4	0.355841	0.491616137762215	0.718751
NGDN	0.355029	0.551702751940027	0.61975
TMEM97	0.355009	0.428685928641199	0.831105
DDX50	0.354865	0.135029307238155	1.651778
NCBP2L	0.354107	0.310830230027832	1.077766
CSNK2B	0.353995	0.494002271782172	0.714681
TOPBP1	0.352493	0.568692172572848	0.592935
TOP1	0.352074	0.317645883910005	1.061736
ALG9	0.352006	0.0691792534784254	2.079649
PMEPA1	0.351889	0.336104784244567	1.01962
CREBZF	0.351764	0.327430150343065	1.039185
KHSRP	0.351638	0.190565468174844	1.422603
RRP12	0.351341	0.27739336987915	1.160677
LAMB1	0.350301	0.0897783592369317	1.914719
LUC7L	0.349846	0.318537897252941	1.059658
TOMM40	0.34933	0.348643156838152	0.99201
TCF20	0.348934	0.16419098515675	1.522742
CREB1	0.347852	0.413880101275807	0.859142
MTA3	0.346603	0.409147188443483	0.868252
HMGN1	0.345616	0.317632501286402	1.061767
DDX18	0.344372	0.173304894425899	1.48663
NOP2	0.344349	0.292806658791015	1.121524
PABIR2	0.343368	0.529909470128013	0.654863
GSR	0.342988	0.340777386668594	1.009241
SOX18	0.34242	0.444597287880482	0.801709
SEC61A1	0.341357	0.263940286890218	1.196311
TFAP4	0.341	0.307729937773623	1.085148
IRF2BP2	0.340383	0.326994747044157	1.040177
FAM120B	0.339407	0.185539051067795	1.440705
CEP72	0.339208	0.658338736583132	0.458172
DNMT3B	0.33905	0.26059101060108	1.205412
DSTN	0.33854	0.485463122693651	0.729304
PSPC1	0.338058	0.144181377491073	1.608772
GPATCH11	0.337926	0.360652230768365	0.966258
COA4	0.337632	0.34891955164981	0.99141
MTCH1	0.335571	0.570674394731494	0.589836
NKRF	0.334359	0.330183016542285	1.032934
SRSF9	0.33319	0.426280691359189	0.835614
HMBOX1	0.332749	0.514985876433905	0.679411
PRPF18	0.332482	0.203831077103945	1.376749
ALOX12B	0.332256	0.580958746808793	0.573856
LENG8	0.332231	0.343746247285337	1.002703
GATA6	0.332069	0.274265781099942	1.168834
DEAF1	0.331914	0.286738353596358	1.136738
RAB8A	0.331855	0.508255962254102	0.690623
APEX1	0.331458	0.489868574217788	0.72174
BMS1	0.329629	0.299468205268656	1.10511
REXO1	0.329193	0.301933501835963	1.099108
LTO1	0.328925	0.495331575885997	0.712419
NFIL3	0.328471	0.400313638928063	0.885456
NFATC2IP	0.328157	0.353306622745484	0.981932
KRT71	0.327517	0.736752866781746	0.347401
CHCHD4	0.327085	0.386362096511734	0.913188
JMJD6	0.326001	0.495830403290632	0.711571
USP20	0.325408	0.215261434488085	1.339257
NOL12	0.325242	0.599181193891994	0.545919
FOXA1	0.325219	0.325278796816786	1.044098
CPOX	0.32513	0.670505323116583	0.440615
CT45A1	0.325057	0.0786763376496979	1.998458
CT45A10	0.325057	0.0786763376496979	1.998458
CT45A2	0.325057	0.0786763376496979	1.998458
CT45A3	0.325057	0.0786763376496979	1.998458
CT45A6	0.325057	0.0786763376496979	1.998458
ALG1	0.325035	0.565421274764045	0.598061
RPRD1A	0.323303	0.388438692150954	0.909015
PPIB	0.323081	0.408669221669555	0.869176
RAB35	0.32257	0.545524644320918	0.62962
GOSR2	0.322264	0.173817332450945	1.484649
TAF15	0.322246	0.280445467006513	1.152788
PHIP	0.322195	0.0377454660895231	2.459116
NAT8L	0.322172	0.591813123889655	0.557158
POLR1E	0.321495	0.520418130374799	0.670426
MPHOSPH6	0.320431	0.622532582376606	0.510777
SCAF1	0.319802	0.302893728456679	1.096781
HMGXB4	0.319351	0.195907014222154	1.403817
RAB30	0.319052	0.555542675594947	0.613648
RAB33B	0.319052	0.555542675594947	0.613648
RAB37	0.319052	0.555542675594947	0.613648
RAB39B	0.319052	0.555542675594947	0.613648
RAB3A	0.319052	0.555542675594947	0.613648
RAB3C	0.319052	0.555542675594947	0.613648
RAB43	0.319052	0.555542675594947	0.613648
RAB4B	0.319052	0.555542675594947	0.613648
RAB6B	0.319052	0.555542675594947	0.613648
GCSH	0.318489	0.520968090500541	0.669519
SUB1	0.317555	0.569883588424101	0.591072
MED8	0.317084	0.0458826583477219	2.337099
RAB6A	0.316825	0.536922325571766	0.643472
LHX4	0.316499	0.646700792135684	0.475112
PPIG	0.316133	0.405612065653134	0.875105
TCOF1	0.315931	0.51522098646437	0.679021
HAL	0.315888	0.634895873412403	0.492447
NPM1	0.315616	0.649861731704548	0.470496
AATF	0.315584	0.610488372941058	0.528815
ATP1B1	0.315269	0.361069663946277	0.965374
HMG20A	0.315252	0.36905691542231	0.948611
WASH4P	0.315224	0.53902185035782	0.640079
WASH6P	0.315224	0.53902185035782	0.640079
GATAD2B	0.313775	0.0854607214725524	1.946043
ATAD2B	0.312526	0.419817500224161	0.847816
ZNF281	0.31222	0.212316635304427	1.34875
RBFOX1	0.310454	0.579714291927628	0.575781
RBFOX2	0.310454	0.579714291927628	0.575781
SEC61A2	0.310348	0.488786543676957	0.723594
AFF4	0.31001	0.394606439389902	0.896715
AMFR	0.309906	0.4657018342509	0.763794
LIMD2	0.309772	0.352740978269819	0.983149
MED7	0.309601	0.393946618970412	0.898024
CETN1	0.309543	0.516529121553942	0.676852
CYP51A1	0.308757	0.387757079031437	0.910383
SQLE	0.308538	0.555329617558128	0.613986
RPS20	0.308384	0.451847312425633	0.788551
RNF14	0.308314	0.423687573015301	0.840494
TOPORS	0.307494	0.43962527924908	0.810817
TOMM20	0.306273	0.311679538236159	1.075753
NIPBL	0.306052	0.124101669995095	1.706766
LRRC8A	0.305848	0.392686709824929	0.900528
RYBP	0.304834	0.4097563468817	0.867075
YAF2	0.304834	0.4097563468817	0.867075
TOR3A	0.303675	0.541681448836815	0.635792
NSDHL	0.303389	0.514209132210466	0.6807
SEL1L	0.303215	0.00758764516595186	3.480822
DNAJC9	0.302816	0.315030755323971	1.067855
HOXC8	0.302358	0.245060345765984	1.248912
BNIP1	0.301449	0.152067548970906	1.573655
RNF170	0.301379	0.686893603212959	0.417197
WTAP	0.300906	0.382542051542755	0.920906
GDI1	0.300632	0.627625013271041	0.503205
PSME3IP1	0.300378	0.139362768142005	1.631095
PDCD5	0.300375	0.457205120405041	0.778918
DHX37	0.299879	0.281433557226183	1.150249
SON	0.299276	0.230188382671373	1.29277
ZNF768	0.298742	0.309099507973278	1.08188
POLR1H	0.298056	0.648671323692254	0.472233
ABHD17B	0.298039	0.588277851426735	0.562578
RRP8	0.297923	0.420200568567206	0.847089
ILF3	0.297812	0.105374427350811	1.812363
ZNF830	0.297565	0.217381160865221	1.332492
CIC	0.297553	0.412641042367677	0.86152
PPA2	0.297351	0.327329389251638	1.039414
NAT10	0.296897	0.227513901036536	1.300908
RPL12	0.296692	0.412980452716611	0.860868
MEPCE	0.295997	0.182477875608133	1.451941
NKTR	0.29579	0.237907597297591	1.26972
EXOC8	0.295459	0.63983443113633	0.485176
RTL10	0.295379	0.393950618434212	0.898016
SRRT	0.29452	0.31940041296967	1.057653
RAP2A	0.294344	0.547486354404267	0.626479
GRPEL1	0.294262	0.44902680228811	0.793653
RAB14	0.294123	0.561251302938409	0.604622
MRPS35	0.293929	0.384138361784076	0.917674
SFXN3	0.293872	0.70354427864168	0.393658
NUFIP1	0.293853	0.240591470349491	1.261852
DDX24	0.293777	0.328470634689189	1.036817
RBAK	0.293489	0.392176945546173	0.901543
DDX51	0.293135	0.0944046481686233	1.882707
MRPS23	0.292539	0.167778920901021	1.508318
RAB1C	0.291369	0.579059512613868	0.576795
DNAJC3	0.291259	0.555406781035919	0.613864
FAM50A	0.291107	0.504564702947786	0.696813
ANO10	0.290829	0.441145901581155	0.808024
HSD17B7	0.290672	0.612465119727523	0.525841
PTBP3	0.290523	0.542653355104251	0.634229
RBM10	0.289459	0.420210953761833	0.84707
ZNF609	0.289123	0.253425460227351	1.225209
ESF1	0.288985	0.488858459514983	0.72347
TDP1	0.288777	0.504991203051971	0.696096
HMGB3	0.287793	0.414117538564024	0.858687
YAE1	0.287345	0.744061951421127	0.337333
GMEB1	0.286757	0.430203052989104	0.828271
RBM27	0.285915	0.0588769209683907	2.180986
TM9SF4	0.285844	0.571089339016875	0.589188
SURF6	0.285636	0.570404403340908	0.590258
ZGPAT	0.284834	0.43797627405418	0.813853
RAB5B	0.284526	0.613231705365276	0.52469
LDHAL6A	0.284511	0.544451474530645	0.631341
LDHC	0.284511	0.544451474530645	0.631341
SKI	0.283604	0.362792186249833	0.961736
BTN2A1	0.283544	0.422155963445988	0.843386
BTN2A2	0.283544	0.422155963445988	0.843386
RPL23A	0.283479	0.245325204003353	1.248152
NDUFS5	0.283129	0.370640741759102	0.945319
CCDC66	0.282558	0.55541884233293	0.613845
